time,ym,indmc,proddome,prodabroad,prodability,prodoper,prod,uib,uibmoney,numD,numDfull,numDpart,numE,numEfull,numEpart,matched,matchedfull,matchedpart,hire,hirefull,hirepart,EXIT,EXITfull,EXITpart,left,leftfull,leftpart,hour,hourfull,hourpart,wage_tot,wage_totfull,wage_totpart,E9
2022. 04,747,29,104.2,115.3,100.1,96.6,108.2,11936,20110463590,445845,427631,17541,10292,9890,402,13834,8952,4883,13536,8671,4865,14409,9322,5086,8273,7680,593,179.7,182.5,96.5,3832911,3904432,1702225,13545
2022. 05,748,29,113.3,112.2,99.2,102.2,115.9,11665,20735131650,446251,427835,17847,11008,10357,651,13536,8989,4547,12675,8188,4488,13026,8781,4245,7310,6554,756,178,181.3,81.8,3773039,3850598,1519261,13624
2022. 06,749,29,116.2,114.8,99.2,106.1,122.9,11125,19223370000,446469,428330,17706,11135,10681,454,14771,9672,5098,13821,8727,5094,14417,9212,5204,8210,7369,841,172.7,175.2,89.3,3909169,3980182,1607128,13743
2022. 07,750,29,114.7,126.6,97.6,105.1,120.7,11233,18712819980,447562,428577,18650,9744,9560,184,13586,8806,4780,13084,8325,4759,12395,8555,3840,8101,7393,708,178.4,180.5,105.4,4039203,4096113,2032643,13877
2022. 08,751,29,125.7,132.4,97.3,109.1,131.2,11220,20220126720,450082,430246,19382,8930,8674,255,16486,9620,6866,15435,8574,6860,14085,7938,6148,7452,6303,1149,172.4,174.7,90.6,3951635,4011793,1796362,14403
2022. 09,752,29,130.5,125.4,98,114.5,132.7,10888,19537431810,451796,432051,19291,10393,10129,264,15904,8909,6995,15582,8601,6981,14190,7105,7085,6653,5892,761,168.3,170.3,90.6,4225269,4286595,1830117,15042
2022. 10,753,29,,,,,,10542,17751996480,,,,,,,,,,,,,,,,,,,,,,,,,15684
2009. 06,593,30,78.309,55.637,97.798,80.992,65.633,,,251451,246341,5110,1400,1298,103,3091,2323,768,2559,1791,768,4589,3401,1189,2157,1993,164,,,,,,,
2009. 07,594,30,74.614,65.077,97.798,84.561,70.073,,,252132,247338,4794,1202,1158,44,4647,3593,1054,4406,3454,952,3965,3155,810,2792,2508,284,,,,,,,
2009. 08,595,30,69.992,63.585,97.798,81.174,73.085,,,251431,246806,4625,2710,2706,3,2762,2345,417,2549,2132,417,3463,2969,495,2790,2545,245,,,,,,,
2009. 09,596,30,77.98,70.876,98.079,91.987,76.949,,,253306,248139,5167,2211,2123,87,5234,3796,1438,5001,3564,1438,3359,2418,940,2485,2269,216,,,,,,,
2009. 10,597,30,78.711,72.068,98.079,88.489,74.586,,,254858,249629,5230,2134,1935,199,5328,4267,1062,4749,3726,1023,3776,2794,982,2454,2320,134,,,,,,,
2009. 11,598,30,84.581,71.59,98.079,92.717,79.335,,,256981,251288,5693,2177,1876,301,5509,4103,1406,5444,4038,1406,3387,2441,945,2428,2096,332,,,,,,,
2009. 12,599,30,87.159,68.005,98.079,93.653,79.045,,,257986,252206,5780,2212,2152,60,4989,3630,1358,4909,3551,1358,3984,2925,1058,2233,2024,209,,,,,,,
2010. 01,600,30,78.571,64.882,99.501,85.542,75.492,,,261953,254773,7149,2420,2282,138,7244,4061,3183,5761,2961,2800,3308,2636,671,2042,1842,200,,,,,,,
2010. 02,601,30,81.034,69.343,99.501,89.926,77.305,,,263360,256287,7041,3173,3076,98,4673,3222,1452,4569,3117,1452,3267,2490,777,2610,2086,524,,,,,,,
2010. 03,602,30,80.542,74.534,99.501,95.303,80.31,,,264406,258214,6192,3296,3111,185,6180,3964,2216,5897,3681,2216,5102,3554,1549,2827,2397,430,,,,,,,
2010. 04,603,30,80.46,77.21,99.8,94.721,79.889,,,268129,261132,6997,3058,2840,218,7567,5725,1842,7062,5221,1842,3844,2920,924,2548,2265,282,,,,,,,
2010. 05,604,30,81.363,84.428,99.8,97.789,83.131,,,269547,262240,7307,3277,3057,219,6858,3835,3023,6558,3535,3023,5440,3585,1855,2983,2741,242,,,,,,,
2010. 06,605,30,81.773,85.239,99.8,96.148,81.784,,,271873,264167,7706,4026,3616,410,6956,4643,2313,6660,4361,2299,4630,3413,1217,3148,2782,366,,,,,,,
2010. 07,606,30,83.662,90.349,99.8,98.866,85.577,,,274351,267044,7307,3751,3337,414,6731,5243,1488,6165,4677,1488,4253,3059,1194,3143,2780,363,,,,,,,
2010. 08,607,30,82.512,83.779,99.8,92.328,84.027,,,275624,268121,7503,4358,3858,500,7187,5107,2080,7026,4946,2080,5914,4813,1100,3447,3258,189,,,,,,,
2010. 09,608,30,85.386,88.159,99.8,98.44,87.914,,,277680,270325,7355,4830,4304,525,7368,5106,2262,7151,4889,2262,5312,3772,1540,3790,3239,550,,,,,,,
2010. 10,609,30,83.333,85.077,99.8,93.326,82.934,,,280709,272640,8019,3482,3474,8,8238,5654,2584,8017,5539,2478,5259,3888,1371,3990,3493,498,,,,,,,
2010. 11,610,30,82.923,85.239,99.8,93.243,83.019,,,283763,275033,8633,2581,2528,52,7824,4948,2876,7683,4936,2747,4817,3148,1669,3906,2643,1263,,,,,,,
2010. 12,611,30,83.744,84.996,100.299,96.771,85.06,,,284855,275977,8791,2092,1896,196,6757,4486,2271,6559,4288,2271,5655,2645,3010,3075,2294,782,,,,,,,
2011. 01,612,30,91.872,93.025,101.198,104.845,94.795,,,283690,274705,8902,1975,1971,5,8358,5404,2954,7310,4356,2954,9519,4855,4663,4164,3637,526,200.2,201.9,142.7,3323643,3379568,1374308,
2011. 02,613,30,89.819,86.699,101.397,97.287,89.965,,,283994,275996,7917,2977,2880,97,5599,3296,2303,5044,3003,2041,5293,4036,1257,3571,2854,717,172.5,174,115.9,3922719,3996122,1132932,
2011. 03,614,30,90.64,88.24,101.397,97.245,90.881,,,287704,279443,8169,2452,2305,147,9295,5971,3324,8850,5525,3324,5596,3911,1685,4005,3568,436,207.9,209.5,146.2,3336781,3388437,1374636,
2011. 04,615,30,88.259,89.294,101.397,96.406,88.045,,,290908,283816,7000,2780,2634,146,9480,7571,1910,8729,6819,1910,6276,4057,2219,4987,3460,1527,205.6,206.9,150.5,3599581,3654948,1355558,
2011. 05,616,30,89.984,91.809,101.397,100.331,91.086,,,291644,284126,7432,2455,2306,148,8605,4035,4570,8432,3863,4570,7863,3848,4015,3597,2787,810,202.1,203.6,141,3127891,3172790,1292856,
2011. 06,617,30,93.514,97.891,101.397,104.5,94.699,,,293204,285644,7473,2768,2630,138,10553,5111,5442,10260,4817,5442,8994,4817,4178,4181,3497,683,209.3,211,146.3,3732871,3800305,1252337,
2011. 07,618,30,97.044,100.973,101.397,105.159,98.736,,,295263,287406,7806,2308,2254,54,8132,4960,3172,7809,4637,3172,6037,4203,1834,3909,3599,310,207.2,208.8,159.3,3919840,3995540,1587556,
2011. 08,619,30,99.918,103.244,101.397,100.895,100.113,,,297910,289422,8437,2236,2229,7,9451,5978,3473,9276,5803,3473,6804,3980,2823,4160,3374,787,188.4,189.4,155.1,5055972,5161852,1484026,
2011. 09,620,30,96.305,107.786,101.397,102.565,99.133,,,297245,289705,7488,2070,2063,7,9359,5334,4025,9038,5014,4025,10025,6264,3761,4386,2982,1403,191.8,192.8,160.1,3906530,3972698,1732931,
2011. 10,621,30,95.156,99.594,101.397,103.357,98.247,,,299235,291215,7968,1940,1734,206,9886,6102,3784,9176,5393,3784,7896,4866,3029,4792,4242,551,202.9,204.1,159.4,4859537,4955937,1588183,
2011. 11,622,30,90.476,102.352,101.397,99.3,94.905,,,299899,291770,8077,2745,2553,192,8707,4354,4353,8666,4313,4353,8043,4977,3065,4544,3907,636,204.9,206.1,168.1,3034239,3082398,1539228,
2011. 12,623,30,89.737,98.946,101.397,96.03,92.149,,,301049,293413,7584,1971,1923,48,6453,4539,1914,6156,4242,1914,5303,3668,1636,3882,3235,647,209.9,210.8,175.3,5696956,5813666,1458728,
2012. 01,624,30,91.626,103.569,101.397,96.513,94.687,,,301332,294802,6472,1634,1544,90,12138,5534,6604,11504,4931,6572,11861,4519,7341,3698,3034,664,185.8,186.7,149.4,4044394,4104713,1587154,
2012. 02,625,30,94.089,106.65,101.397,105.59,98.501,,,301372,295291,6018,1925,1925,0,7105,4319,2787,6667,3881,2787,7070,4887,2183,4346,3953,393,201.9,202.9,155.9,3959422,4014712,1384702,
2012. 03,626,30,91.215,104.785,101.397,101.313,96.991,,,301100,295133,5904,1788,1788,0,6424,3641,2783,6212,3429,2783,6696,4857,1839,3892,3744,148,201.6,202.2,172.2,3458674,3498072,1568615,
2012. 04,627,30,93.103,98.865,101.397,104.114,99.431,,,301128,295121,5943,1995,1995,0,7974,4034,3940,7686,3746,3940,7947,4503,3445,3865,3112,753,197.1,198,157,4030375,4086161,1488914,
2012. 05,628,30,93.103,101.135,101.397,99.048,96.09,,,305255,299303,5888,2035,2035,0,10126,4886,5240,9932,4716,5216,5999,4012,1987,3505,3329,176,200.8,201.7,153.6,3292059,3327964,1500074,
2012. 06,629,30,92.693,101.135,101.397,100.836,95.231,,,305930,300165,5703,1426,1426,0,7139,4048,3092,6653,3562,3092,6462,4320,2143,3468,3016,452,191.5,192.5,143.6,4110530,4169269,1359926,
2012. 07,630,30,90.64,95.539,101.397,93.217,91.308,,,308309,301121,7110,2086,2082,3,9306,4467,4839,8655,3816,4839,6943,4010,2933,3633,3400,233,189.1,189.9,153.8,3911947,3966784,1589582,
2012. 08,631,30,79.392,83.049,101.397,69.496,78.97,,,309238,302013,7164,1907,1859,48,8722,4370,4353,8275,3923,4353,7776,3937,3840,4818,3686,1133,171.4,171.7,158.7,3830966,3882280,1472539,
2012. 09,632,30,91.133,94.485,101.397,90.578,91.614,,,309571,302581,6931,2237,2070,167,7786,3886,3900,7424,3524,3900,7451,3696,3755,3895,2701,1194,182.8,183.5,147.2,6003460,6083628,1997327,
2012. 10,633,30,94.828,96.188,101.397,100.956,96.134,,,311445,303958,7428,2465,2417,48,8621,4602,4019,8379,4360,4019,6747,4032,2715,3762,3231,530,193.9,194.5,163.1,4663625,4720098,1788275,
2012. 11,634,30,95.402,98.216,101.397,104.037,97.389,,,314015,305626,8335,2697,2628,68,8441,4740,3700,7715,4015,3700,5866,3786,2080,2957,2646,312,206.8,207.5,174.6,3120695,3151647,1719242,
2012. 12,635,30,97.044,97.972,101.397,105.065,99.236,,,313866,305761,8050,2696,2485,211,7231,3672,3559,6909,3530,3379,7381,4795,2586,4645,3736,909,187.8,188.5,155.8,6759707,6875474,1836295,
2013. 01,636,30,92.939,101.135,100.1,103.973,98.923,,,316800,307017,9680,2429,2395,34,8551,5790,2761,7673,4912,2761,5664,4300,1364,3619,3065,554,206,207,165.6,3473670,3515025,1707436,
2013. 02,637,30,92.693,102.271,100.2,104.096,97.793,,,318286,307876,10305,3553,3553,0,8373,5335,3038,8095,5057,3038,6890,4937,1953,5272,4346,925,172,172.5,148.9,5056611,5120724,1806456,
2013. 03,638,30,87.849,96.269,100.2,91.804,90.934,,,317952,308239,9607,4278,4266,12,6620,4820,1800,5852,4051,1800,6955,5331,1624,4995,3918,1077,184,184.4,160,3447274,3479575,1740893,
2013. 04,639,30,88.424,95.702,100.2,91.299,90.615,,,318806,309233,9491,3266,3229,37,7518,5053,2465,6905,4439,2465,6640,4881,1759,4246,3589,656,194.5,195.1,165.7,4046126,4092452,1703955,
2013. 05,640,30,88.998,98.378,100.2,92.934,91.287,,,318694,309499,9089,3240,3131,109,5634,3918,1716,5322,3606,1716,5771,4209,1561,4657,3823,834,191.4,191.9,165.1,3246893,3272639,1744531,
2013. 06,641,30,90.969,101.46,100.2,99.229,95.386,,,319576,310082,9386,3124,3081,43,6329,4391,1938,6245,4343,1903,5449,4431,1018,4215,3638,576,181.1,181.6,157.9,4208859,4251635,1762979,
2013. 07,642,30,88.095,92.376,100.2,82.862,86.336,,,321400,312140,9153,2827,2756,71,8201,6307,1895,7800,5958,1842,6376,4947,1429,4564,3861,703,188.2,188.7,158.7,4260566,4302751,1856538,
2013. 08,643,30,101.724,109.57,102.196,103.77,106.061,,,322900,313542,9274,3034,2973,61,6544,4380,2163,6233,4069,2163,5020,3662,1358,3670,3138,532,182.9,183.4,154.8,4336318,4382001,1892745,
2013. 09,644,30,88.342,94.485,102.196,86.14,92.76,,,323526,314263,9178,2980,2848,131,5720,3923,1798,5532,3734,1798,5095,3900,1195,3693,3115,578,163.1,163.1,161.6,5065098,5100711,2587222,
2013. 10,645,30,98.194,104.866,102.196,100.606,100.488,,,326013,316344,9583,3060,3018,42,7851,5209,2642,7203,4572,2631,5365,3830,1535,3560,3076,483,198,198.7,164.1,4534451,4585401,2129405,
2013. 11,646,30,93.842,98.459,102.196,99.81,97.09,,,328122,318904,9025,4838,4726,112,8498,5926,2572,8369,5798,2572,6496,4809,1687,5128,4240,888,200.6,201.3,165.1,3721908,3759059,1884683,
2013. 12,647,30,95.649,103.65,102.196,103.088,101.184,,,330784,321608,9031,4445,4360,85,8716,6212,2504,8362,5857,2504,6007,4208,1798,4621,3657,963,201.4,202.1,172.8,6224430,6318982,2148098,
2014. 01,648,30,100.903,110.381,99.102,107.533,107.536,3739,3622620050,333116,324908,8080,4660,4461,198,9589,7067,2523,8447,5938,2509,7240,5712,1528,4389,3877,512,192.2,193.1,157.4,4270483,4328974,2119336,16516
2014. 02,649,30,97.783,103.893,99.102,102.473,101.873,4427,4021712440,334806,326393,8284,5285,5163,122,8695,6045,2650,8396,5764,2632,7006,6032,973,5917,5325,592,185.2,185.9,155.6,4275987,4331271,1811817,16586
2014. 03,650,30,98.686,105.921,99.102,108.591,104.869,4512,4440121940,334886,326424,8330,4684,4610,74,9801,7165,2636,8707,6071,2636,9724,8268,1456,7481,6488,992,200.6,201.5,167.8,3545544,3593069,1766050,16667
2014. 04,651,30,99.015,107.624,99.102,104.764,101.815,4780,5125212930,337028,328755,8141,4587,4567,20,8239,5886,2353,7832,5480,2352,6097,5029,1068,5055,4514,541,204.2,205.1,168.7,4384327,4446143,1889155,16853
2014. 05,652,30,92.2,98.621,100.1,95.54,95.244,4797,5158522500,336830,328833,7864,3750,3645,105,7693,5460,2233,7498,5266,2232,7892,6835,1057,5219,4951,267,184.4,185.2,157.4,3316668,3363318,1729856,17191
2014. 06,653,30,95.895,100.162,100.1,101.448,99.443,4804,4775909020,339135,331051,7951,3063,3037,26,7853,5605,2249,7450,5203,2247,5549,4779,770,4648,4275,372,184.7,185.6,153.1,4236955,4286280,2509916,17174
2014. 07,654,30,99.179,105.839,100.1,103.665,104.099,5004,5361999150,342793,334593,8069,2100,2068,31,9260,6794,2466,8988,6524,2464,5600,4668,932,4618,4170,448,208.5,209.6,167.2,4198195,4260490,1849590,17158
2014. 08,655,30,94.745,97.405,100.1,89.759,94.599,4838,5110134480,342906,334722,8054,2455,2449,5,7457,5241,2216,7294,5081,2213,7343,6609,735,4693,4414,278,163.3,163.6,147.9,4740259,4791208,2697567,17372
2014. 09,656,30,89.901,92.782,101.896,84.233,89.99,4738,5011452860,343336,335233,7973,3115,3031,85,7801,5285,2515,7525,5012,2512,7371,6203,1169,5896,5530,366,168.5,169.1,148.4,4034013,4077471,2350731,17447
2014. 10,657,30,90.64,92.701,101.896,86.774,91.054,4077,4279193570,344503,336408,7964,3121,3107,14,7403,5478,1925,7260,5336,1924,6237,5681,556,5528,5172,355,190.4,191.3,158.8,5140129,5196505,3081624,17477
2014. 11,658,30,95.977,99.676,101.896,99.455,97.847,3808,3452116950,346207,338368,7701,2897,2895,2,6626,4665,1961,6374,4415,1959,4929,4116,812,3956,3501,455,188,188.5,161.8,3786222,3821025,2195914,17676
2014. 12,659,30,102.463,103.65,101.896,101.722,101.014,3728,3582055130,346922,339620,7164,2491,2432,59,7393,4919,2474,6995,4521,2474,6677,5052,1625,3456,3107,349,201.3,202.3,161.7,6576619,6660809,3233704,17924
2015. 01,660,30,94.8,100.2,97.4,99.5,97.6,4625,4302888160,345661,339419,6099,2777,2777,0,7298,5453,1845,6923,5079,1844,8564,6499,2066,5668,4345,1323,192.1,192.3,182.6,3431256,3439577,3043230,18066
2015. 02,661,30,98.4,101.2,97.3,107.1,100.7,5250,4691622080,346880,340859,5907,3500,3500,0,6483,5079,1404,6138,4733,1404,5235,4354,881,3866,3381,485,159.9,160.1,150.7,4996390,5026301,3559378,18121
2015. 03,662,30,94.8,100.9,98.6,99.3,97.6,5660,6230341840,348646,342900,5620,3711,3711,0,8668,7123,1545,8092,6548,1543,6914,5833,1081,5352,4934,418,199.9,200.4,173.1,3658316,3687975,2079559,17916
2015. 04,663,30,98.2,104.4,99.4,100.1,101.3,5673,6317427050,350147,344158,5858,2846,2846,0,9654,7558,2095,9026,6933,2094,8158,7142,1016,6157,5753,404,202,202.5,177.5,4320462,4352496,2796341,17703
2015. 05,664,30,97.3,101,99.6,99,98.3,5452,5652434670,350251,344504,5611,2876,2802,74,8098,5849,2249,7759,5510,2249,7998,6331,1668,5443,4749,694,178,178.3,163.2,3530597,3561937,1941010,17819
2015. 06,665,30,101.1,102.3,100.2,100.9,101.9,5686,6229973690,351274,345618,5559,2743,2743,0,7365,5634,1732,7127,5395,1732,6304,5222,1082,4542,3975,568,203.7,204.1,179.6,4110245,4137551,2675936,18027
2015. 07,666,30,99.9,101.7,100.4,100.4,101.2,5920,6585686030,353465,347638,5721,2339,2332,7,9062,7168,1894,8920,7026,1894,6879,5923,956,5595,5160,435,204.9,205.6,165.3,4355660,4391800,2274281,18095
2015. 08,667,30,103.3,99.2,100.5,104.8,103.8,5817,6324239330,354362,348428,5845,1951,1951,0,6662,4766,1896,6395,4500,1896,5749,4829,920,4417,4156,261,166.4,166.8,146.2,4386037,4414924,2861987,17883
2015. 09,668,30,103.4,97.5,100.7,101.2,102.2,5813,6505324410,355497,349893,5516,2178,2178,0,7138,5789,1349,6745,5397,1348,6003,5095,908,4630,4134,496,179.2,179.4,169,4291368,4324549,2697349,18029
2015. 10,669,30,102.4,95.4,101.6,96.4,99.6,5242,5887424800,357956,351624,6240,2660,2625,35,9610,7587,2023,8647,6624,2023,7155,6371,783,6132,5962,170,194.7,195.1,178,4300311,4335235,2819836,18141
2015. 11,670,30,101.5,95.5,101.6,96.6,97.9,4887,5207534470,357681,352261,5349,2601,2597,4,7031,5725,1305,6798,5493,1305,7285,5785,1500,5522,5215,307,191.1,191.3,180.5,3342926,3372371,1866244,18183
2015. 12,671,30,105.1,99.8,102.7,94.8,98,4816,5241053630,359624,353251,6287,2976,2809,167,7877,5291,2586,7505,5066,2439,5949,5083,866,4891,4664,227,198.5,199.5,159,7617548,7741649,2825414,18140
2016. 01,672,30,98,89.9,103,96.3,99,5757,5851998050,361042,353477,7522,2102,2102,0,9690,7850,1840,8160,6425,1736,8229,7115,1114,4884,4734,150,182.2,183,152.4,4922817,4980750,2802218,17864
2016. 02,673,30,100.8,96.2,103.1,97.8,98.1,6479,6979780520,360411,354049,6319,2888,2769,119,6791,6167,624,6199,5578,621,7422,5569,1853,4755,4187,568,161.4,161.9,139.7,5032955,5085019,2876538,17467
2016. 03,674,30,104.2,98.7,104.1,98.6,102,6720,7856644590,359613,353159,6412,3499,3461,39,7785,5742,2043,7040,5020,2020,8583,6460,2123,5838,5682,155,199.7,200.9,153.7,3559588,3613115,1581372,17120
2016. 04,675,30,101.2,94.3,104.1,92.3,97.2,6586,7340428170,359159,352859,6257,3969,3942,27,7746,5473,2273,7411,5145,2266,8200,5600,2600,5017,4257,760,186,187.3,138.1,4348425,4408588,2025839,17117
2016. 05,676,30,105.6,100.3,104,97.9,101.4,6486,7635107590,359009,352560,6406,3035,3035,0,8685,6216,2469,8496,6038,2458,8835,6192,2643,5881,5699,183,185.2,186.8,130.7,3487552,3549320,1376396,17124
2016. 06,677,30,106.2,94.3,104.2,93.9,98.9,6381,7416930590,357424,351038,6344,3512,3281,231,5817,5169,648,5574,4934,640,7401,6381,1020,5761,5280,481,194.4,195.8,139.1,4206595,4262452,2007450,17094
2016. 07,678,30,99.6,95.8,104.3,95.2,98.9,6244,7099519560,357006,351109,5867,2749,2519,230,7072,5703,1370,6739,5372,1368,7479,5268,2210,4272,4163,109,189,190,146,4405591,4469245,1796336,17079
2016. 08,679,30,88.7,81.2,104.1,80.5,84,6301,7727802270,356802,351299,5468,2629,2565,64,6613,6009,603,6395,5795,600,6821,5653,1168,5191,4988,204,167.2,167.8,141.1,4190484,4231595,2243801,17208
2016. 09,680,30,94.8,81.5,104.4,83.7,87.2,5947,7435631850,357825,352164,5626,3099,3034,65,7546,6704,842,7406,6565,841,6524,5546,978,4785,4677,108,165.7,166.2,141.8,4458842,4506827,2185024,17371
2016. 10,681,30,94.4,89.4,104.6,86.1,91,4675,5183430420,357168,351261,5875,3225,3159,66,6629,5647,982,6286,5305,981,7283,5692,1591,5139,4972,168,184.5,185.1,156.2,5337493,5390873,2595830,17513
2016. 11,682,30,104.2,96.3,105,96.1,100.2,4488,5118489290,357516,352677,4808,3007,2826,181,6702,5914,788,6576,5789,787,6353,5146,1207,4684,4615,69,201.3,201.9,171.1,4453132,4498408,2228463,17719
2016. 12,683,30,104.7,103.1,106.2,93.8,100.9,4232,4743065010,357845,352841,4971,2821,2717,103,6782,5534,1248,6322,5078,1245,6454,5083,1372,4706,4568,138,201.5,202.3,164.8,6802653,6879580,3122761,17777
2017. 01,684,30,103.7,97.5,107.1,97,101.5,4866,5004520760,357775,351686,6016,2067,2067,0,7278,5958,1319,6818,5499,1319,7388,5809,1579,3467,3249,218,174.3,174.5,166,4632962,4683657,2570441,17256
2017. 02,685,30,99.7,92.2,107.1,88.8,96.3,5686,6366261970,356623,349815,6733,3135,2796,339,6395,4366,2030,6017,3993,2024,7549,5356,2193,4479,4339,140,179.2,179.6,163.4,4201699,4243178,2609423,16738
2017. 03,686,30,103.4,97.4,108,93.3,101,5786,6860628160,354406,347697,6633,3728,3609,119,6324,5317,1007,5867,4861,1006,8542,6995,1547,5751,5548,203,199.2,199.3,198.3,3776935,3810198,2269416,16472
2017. 04,687,30,100.2,95,108,90.6,99.8,5703,6471801150,354836,348114,6602,2653,2651,2,6506,5435,1070,6310,5240,1070,6120,4906,1214,3796,3598,198,184.3,184.5,177.4,4448894,4477318,3144690,16517
2017. 05,688,30,102.9,90.8,108.4,90.4,98.5,5638,7161453620,354536,347109,7308,2565,2498,68,6553,4985,1568,6383,4816,1567,6852,5564,1287,4930,4667,262,176.7,176.9,164.9,3606680,3641297,2125248,16598
2017. 06,689,30,101.2,89,108.5,88.2,97.3,5569,6819881420,353375,345968,7287,2737,2719,18,5646,4412,1234,5364,4130,1234,6808,5290,1517,4718,4180,538,187.1,187.2,183.4,4407209,4436678,3054843,16701
2017. 07,690,30,101.7,93.4,108.5,90.8,98.7,5298,6240228710,350296,343312,6865,2865,2857,9,4836,3675,1161,4520,3386,1134,7915,5985,1930,4742,4516,226,184.5,184.6,178.1,4484337,4523663,2578557,16819
2017. 08,691,30,99.8,87.6,107.4,87.6,95.5,5391,6947887750,350292,343750,6486,2303,2302,1,6239,5274,965,6057,5093,964,6179,4325,1854,3788,3406,383,169.2,169.4,162.6,4332880,4370086,2725906,16752
2017. 09,692,30,99.8,90.5,107.7,87.1,94.8,5655,7571885430,350735,344249,6429,2609,2604,5,6091,5026,1065,5793,4729,1063,5649,4333,1316,3554,3275,279,186.8,186.6,198.5,4783591,4821012,3123922,16767
2017. 10,693,30,98.1,87.1,107.6,88.9,94.8,4120,5126500570,352152,346021,6076,2817,2748,69,6982,5606,1376,6382,5012,1371,5564,3548,2016,3373,3044,329,153.8,153.7,155.4,4396905,4434794,2741533,16809
2017. 11,694,30,98.6,89.7,107.4,87.2,93.9,4408,5307169020,352205,346005,6145,2271,2202,68,6411,5363,1048,5448,4613,834,6359,5122,1237,3646,3173,473,193.4,193.7,181.8,3539307,3566936,2274020,16740
2017. 12,695,30,85.1,76.2,107.5,70.9,77.8,4171,4974404950,352212,345512,6644,2380,2311,70,4343,3328,1015,3632,2621,1011,4336,3585,751,2788,2734,54,173.5,173.7,162.4,5584841,5639581,2958641,16806
